Fiscal Year Company,Société de l’Exercice Fiscal,
Fixed,Fixé,
Fixed Asset,Actif Immobilisé,
Fixed Asset Account,Compte d'Actif Immobilisé,
Fixed Asset Register,Registre des immobilisations,
Fixed Deposit Number,Numéro de dépôt fixe,
Fixed Rate,Tarif fixe,
Fleet Manager,Gestionnaire de Flotte,
Float,Nombre Réel,
Folio no.,No. de Folio,
Follow Calendar Months,Suivez les mois civils,
For Buying,A l'achat,
For Company,Pour la Société,
For Price List,Pour la Liste de Prix,
For Production,Pour la Production,
For Selling,A la vente,
For Warehouse,Pour l’Entrepôt,
"For e.g. 2012, 2012-13","Par exemple: 2012, 2012-13",
For how much spent = 1 Loyalty Point,Pour quel montant dépensé = 1 point de fidélité,
For individual supplier,Pour un fournisseur individuel,
For reference,Pour référence,
Foreign Trade Details,Détails du Commerce Extérieur,
Forum Posts,Messages du forum,
Forum URL,URL du forum,
Free Item,Article gratuit,
Freeze Stocks Older Than (Days),Gel des stocks de plus de (jours),
Frequency,Fréquence,
Frequency To Collect Progress,Fréquence d'envoi des emails de suivi d'avancement,
Frequency of Depreciation (Months),Fréquence des Amortissements (Mois),
From BOM,Depuis la nomenclature,
From Company,De la Société,
From Currency,De la Devise,
From Customer,Du Client,
From Employee,De l'Employé,
From Fiscal Year,À partir de l'année fiscale,
From Folio No,Du No de Folio,
From Invoice Date,De la Date de la Facture,
From No,Du No,
From Package No.,Du N° de Colis,
From Range,Plage Initiale,
From Shareholder,Actionnaire Initial,
From Template,À partir du modèle,
From Time,Horaire de Début,
From Time ,Horaire de Début,
From Value,De la Valeur,
From Warehouse,De l'Entrepôt,
Frozen,Gelé,
Fuel Type,Type de Carburant,
Fuel UOM,UdM Carburant,
Fulfilled,Complété,
Fulfillment User,Livreur,
Fulfilment Deadline,Délai d'exécution,
Fulfilment Details,Détails de l'exécution,
Fulfilment Status,Statut de l'exécution,
Fulfilment Terms,Conditions d'exécution,
Fulfilment Terms and Conditions,Termes et conditions d'exécution,
Full Name,Nom Complet,
Fully Billed,Entièrement Facturé,
Fully Completed,Entièrement Complété,
Fully Delivered,Entièrement Livré,
Fully Depreciated,Complètement Déprécié,
GL Entry,Écriture GL,
Gain/Loss,Profit/perte,
Gain/Loss Account on Asset Disposal,Compte de Cessions des Immobilisations,
Gender,Sexe,
General,Général,
General Ledger,Grand Livre,
General Settings,Paramètres Généraux,
Generate New Invoices Past Due Date,Générer de nouvelles factures en retard,
Generate Schedule,Créer un Échéancier,
Get Advances Paid,Obtenir Acomptes Payés,
Get Advances Received, Obtenir les paiements des avances,
Get Current Stock,Obtenir le Stock Actuel,
Get Entries,Obtenir des entrées,
Get Item Locations,Obtenir les emplacements des articles,
Get Items From,Obtenir les articles de,
Get Latest Query,Obtenir la dernière requête,
Get Material Request,Obtenir la Demande de Matériel,
Get Outstanding Invoices,Obtenir les Factures Impayées,
Get Sales Orders,Obtenir les Commandes Client,
Get Started Sections,Sections d'aide,
Gift Card,Carte cadeau,
Global Defaults,Valeurs par Défaut Globales,
Goal,Objectif,
Grace Period,Période de grâce,
Graduate,Diplômé,
Grand Total,Total TTC,
Grand Total (Company Currency),Total TTC (Devise de la Société),
Grant Commission,Eligible aux commissions,
Greeting Subtitle,Sous-titre de bienvenue,
Greeting Title,Titre du message d'accueil,
Greetings Section,Section salutations,
Gross Margin,Marge Brute,
Gross Profit,Bénéfice brut,
Gross Weight,Poids Brut,
Gross Weight UOM,UdM du Poids Brut,
Gross and Net Profit Report,Rapport de bénéfice brut et net,
Group same items,Groupe les éléments identiques,
HR Manager,Responsable RH,
HR User,Chargé RH,
Half-Yearly,Demi-année,
Half-yearly,Semestriel,
Has Batch No,A un Numéro de Lot,
Has Certificate ,A un certificat,
Has Expiry Date,A une date d'expiration,
Has Print Format,A un Format d'Impression,
Has Serial No,A un N° de Série,
Has Variants,A Variantes,
Have Default Naming Series for Batch ID?,Masque de numérotation par défaut pour les Lots ou Séries,
Health Details,Détails de Santé,
Heatmap,Carte de chaleur,
Height (cm),Hauteur (cm),
Help Article,Article d’Aide,
Help Section,Section d'aide,
Help Text,Texte d'aide,
"Here you can maintain family details like name and occupation of parent, spouse and children","Ici vous pouvez conserver les détails familiaux comme le nom et la profession des parents, le conjoint et les enfants",
"Here you can maintain height, weight, allergies, medical concerns etc","Ici vous pouvez conserver la hauteur, le poids, les allergies, les préoccupations médicales etc.",
Hidden list maintaining the list of contacts linked to Shareholder,Liste cachée maintenant la liste des contacts liés aux actionnaires,
Hide Currency Symbol,Masquer le Symbole Monétaire,
Hide Unavailable Items,Masquer les éléments non disponibles,
"Higher the number, higher the priority","Plus le nombre est grand, plus la priorité est haute",
History In Company,Ancienneté dans la Société,
Hold Invoice,Facture en attente,
Hold Type,Documents mis en attente,
Holiday,Vacances,
Holiday List,Liste de vacances,
Holiday List Name,Nom de la Liste de Vacances,
Hourly,Horaire,
Hours,Heures,
How frequently?,A quelle fréquence ?,
IP Address,Adresse IP,
Identification of the package for the delivery (for print),Identification de l'emballage pour la livraison (pour l'impression),
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month","Si «Mois» est sélectionné, un montant fixe sera comptabilisé en tant que revenus ou dépenses différés pour chaque mois, quel que soit le nombre de jours dans un mois. Il sera calculé au prorata si les revenus ou les dépenses différés ne sont pas comptabilisés pour un mois entier",
If Income or Expense,Si Produits ou Charges,
"If blank, parent Warehouse Account or company default will be considered in transactions","Si ce champ est vide, le compte d'entrepôt parent ou la valeur par défaut de la société sera pris en compte dans les transactions",
"If checked, picked qty won't automatically be fulfilled on submit of pick list.","Si coché, la quantité prélevée ne sera pas automatiquement renseignée à la validation de la liste de prélèvement.",
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Si cochée, le montant de la taxe sera considéré comme déjà inclus dans le Taux / Prix des documents (PDF, impressions)",
If different than customer address,Si différente de l'adresse du client,
"If disable, 'In Words' field will not be visible in any transaction","Si coché, le champ 'En Lettre' ne sera visible dans aucune transaction",
"If disable, 'Rounded Total' field will not be visible in any transaction","Si coché, le champ 'Total Arrondi' ne sera visible dans aucune transaction.",
If enabled then system won't apply the pricing rule on the delivery note which will be create from the pick list,"Si activé, les règles de prix ne seront pas appliqués sur le Bon de livraison qui serait créé depuis la liste de prélèvement",
"If enabled, additional ledger entries will be made for discounts in a separate Discount Account","Si cette option est activée, des écritures de grand livre supplémentaires seront effectuées pour les remises dans un compte de remise séparé.",
"If enabled, ledger entries will be posted for change amount in POS transactions","Si cette option est activée, des écritures de grand livre seront enregistrées pour le montant de la modification dans les transactions POS.",
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified","Si l'article est une variante d'un autre article, alors la description, l'image, le prix, les taxes etc seront fixés à partir du modèle sauf si spécifiés explicitement",
"If mentioned, the system will allow only the users with this Role to create or modify any stock transaction earlier than the latest stock transaction for a specific item and warehouse. If set as blank, it allows all users to create/edit back-dated transactions.",Les utilisateur de ce role pourront creer et modifier des transactions dans le passé. Si vide tout les utilisateurs pourrons le faire,
If more than one package of the same type (for print),Si plus d'un paquet du même type (pour l'impression),
"If the account is frozen, entries are allowed to restricted users.","Si le compte est gelé, les écritures ne sont autorisés que pour un nombre restreint d'utilisateurs.",
"If there is no assigned timeslot, then communication will be handled by this group","S'il n'y a pas d'intervalle de temps attribué, la communication sera gérée par ce groupe.",
"If this checkbox is checked, paid amount will be splitted and allocated as per the amounts in payment schedule against each payment term","Si cette case est cochée, le montant payé sera divisé et réparti selon les montants du calendrier de paiement pour chaque condition de paiement",
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,"Si cette case est cochée, les nouvelles factures suivantes seront créées aux dates de début du mois civil et du trimestre, quelle que soit la date de début de facture actuelle",
If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,"Si cette case n'est pas cochée, les entrées de journal seront enregistrées dans un état Brouillon et devront être soumises manuellement",
"If this is unchecked, direct GL entries will be created to book deferred revenue or expense","Si cette case n'est pas cochée, des entrées GL directes seront créées pour enregistrer les revenus ou les dépenses différés",
"If this item has variants, then it cannot be selected in sales orders etc.","Si cet article a des variantes, alors il ne peut pas être sélectionné dans les commandes clients, etc.",
Ignore,Ignorer,
Ignore Employee Time Overlap,Ignorer les chevauchements de temps des employés,
Ignore Pricing Rule,Ignorez Règle de Prix,
Ignore User Time Overlap,Ignorer les chevauchements de temps des utilisateurs,
Ignore Workstation Time Overlap,Ignorer les chevauchements de temps des stations de travail,
Import File,Importer le fichier,
Import File Errors and Warnings,Importer les erreurs de fichier et les avertissements,
Import Invoices,Importer des factures,
Import Log Preview,Importer l&#39;aperçu du journal,
Import Preview,Aperçu d&#39;importation,
Import Supplier Invoice,Importer la facture fournisseur,
Import Type,Type d&#39;importation,
Import Warnings,Avertissements d&#39;importation,
Import from Google Sheets,Importer depuis Google Sheets,
In Days,En jours,
In Maintenance,En maintenance,
In Mins,En quelques minutes,
In Percentage,En pourcentage,
In Transit,En transit,
In Words,En Toutes Lettres,
In Words (Company Currency),En Toutes Lettres (Devise Société),
In Words (Export) will be visible once you save the Delivery Note.,En Toutes Lettres (Exportation) Sera visible une fois que vous enregistrerez le Bon de Livraison.,
In Words will be visible once you save the Delivery Note.,En Toutes Lettres. Sera visible une fois que vous enregistrez le Bon de Livraison.,
In Words will be visible once you save the Sales Invoice.,En Toutes Lettres. Sera visible une fois que vous enregistrerez la Facture.,
In Words will be visible once you save the Sales Order.,En Toutes Lettres. Sera visible une fois que vous enregistrerez la Commande Client,
In minutes,En minutes,
Inactive,Inactif,
Inactive Customers,Clients Inactifs,
Inactive Sales Items,Articles de vente inactifs,
Incentives,Incitations,
Include Ageing Summary,Inclure le résumé du vieillissement,
Include Exploded Items,Inclure les articles éclatés,
Include Item In Manufacturing,Inclure l'article dans la fabrication,
Include Non Stock Items,Inclure les articles non stockés,
Include POS Transactions,Inclure les transactions du point de vente,
Include Payment (POS),Inclure Paiement (PDV),
Include Reconciled Entries,Inclure les Écritures Réconciliées,
Include Subcontracted Items,Inclure les articles sous-traités,
Include in gross,Inclure en brut,
Including items for sub assemblies,Incluant les articles pour des sous-ensembles,
Income,Revenus,
Income Account,Compte de Produits,
Incoming Rate,Prix d'Entrée,
Incorrect Balance Qty After Transaction,Equilibre des quantités aprés une transaction,
Incorrect Serial No Valuation,Valorisation inccorecte par Num. Série / Lots,
Increment,Incrément,
Indent,Indentation,
Indicates that the package is a part of this delivery (Only Draft),Indique que le paquet est une partie de cette livraison (Brouillons Seulement),
Indirect Income,Revenu indirect,
Individual,Individuel,
Industry,Industrie,
Industry Type,Secteur d'Activité,
Initial Email Notification Sent,Notification initiale par e-mail envoyée,
Initiated,Initié,
Insert New Records,Insérer de nouveaux enregistrements,
Inspected By,Inspecté Par,
Inspection Required,Inspection obligatoire,
Inspection Required before Delivery,Inspection Requise à l'expedition,
Inspection Required before Purchase,Inspection Requise à la réception,
Inspection Type,Type d'Inspection,
Installation Date,Date d'Installation,
Installation Note,Note d'Installation,
Installation Note Item,Article Remarque d'Installation,
Installation Status,Etat de l'Installation,
Installation Time,Temps d'Installation,
Installed Qty,Qté Installée,
Insurance Company,Compagnie d'Assurance,
Insurance Details,Détails Assurance,
Insurance End Date,Date de fin de l'assurance,
Insurance Start Date,Date de début de l'assurance,
Insured value,Valeur assurée,
Insurer,Assureur,
Integration Details,Détails d'intégration,
Integration ID,ID d'intégration,
Inter Company Invoice Reference,Référence de facture inter-sociétés,
Inter Company Journal Entry,Ecriture de journal inter-sociétés,
Inter Company Journal Entry Reference,Référence d'écriture de journal inter-sociétés,
Inter Company Order Reference,Référence de commande inter-entreprises,
Inter Company Reference,Référence inter-entreprise,
Inter Transfer Reference,Référence de transfert interne,
Interested,Intéressé,
Internal Transfer,Transfert Interne,
Internal Work History,Historique de Travail Interne,
Inventory,Inventaire,
Inventory Settings,Paramétrage de l'inventaire,
Invoice,Facture,
Invoice Cancellation,Annulation de facture,
Invoice Date,Date de la Facture,
Invoice Discounting,Rabais de facture,
Invoice Number,Numéro de Facture,
Invoice Portion,Pourcentage de facturation,
Invoice Series,Série de factures,
Invoice Type,Type de facture,
Invoice and Billing,Facturation,
Invoices,Factures,
Invoicing Features,Caractéristiques de la facturation,
Inward,Vers l'intérieur,
Is Account Payable,Est Compte Créditeur,
Is Advance,Est Accompte,
Is Billable,Est facturable,
Is Cancelled,Est Annulée,
Is Company,Est une société,
Is Company Account,Est le compte de l'entreprise,
Is Consolidated,Est consolidé,
Is Container,Est le contenant,
Is Cumulative,Est cumulatif,
Is Customer Provided Item,L'article est-il fourni par le client?,
Is Default,Est Défaut,
Is Default Account,Est un compte par défaut,
Is Default Language,Est la langue par défaut,
Is Discounted,Est réduit,
Is Fixed Asset,Est Immobilisation,
Is Free Item,Est un article gratuit,
Is Frozen,Est gelé,
Is Internal Customer,Est un client interne,
Is Internal Supplier,Est un fournisseur interne,
Is Mandatory,Est obligatoire,
Is Milestone,Est un Jalon,
Is Opening,Écriture d'Ouverture,
Is Opening Entry,Est Écriture Ouverte,
Is Paid,Est Payé,
Is Purchase Order Required for Purchase Invoice & Receipt Creation?,Une Commande d'Achat est-il requis pour la création de factures d'achat et de reçus?,
Is Purchase Receipt Required for Purchase Invoice Creation?,Un reçu d'achat est-il requis pour la création d'une facture d'achat?,
Is Rate Adjustment Entry (Debit Note),Est un justement du prix de la note de débit,
Is Recursive,Est récursif,
Is Return,Est un Retour,
Is Return (Credit Note),Est un avoir (note de crédit),
Is Return (Debit Note),Est une note de débit,
Is Standard,Est Standard,
Is Stock Item,Article géré en stock,
Is Subcontracted,Est sous-traité,
Is Transporter,Est transporteur,
Is a Subscription,Est un abonnement,
Is this Tax included in Basic Rate?,Cette Taxe est-elle incluse dans le Prix de Base ?,
Issue,Ticket,
Issue Credit Note,Note de crédit d'émission,
Issue Date,Date d'Émission,
Issue Priority,Priorité d'émission,
Issue Split From,Problème divisé de,
Issue Type,Type de ticket,
Issue a debit note with 0 qty against an existing Sales Invoice,Creer une note de débit avec une quatité à O pour la facture,
Issued,Publié,
Issued Items Against Work Order,Articles émis pour l'ordre de fabrication,
Issues,Tickets,
Issuing Date,Date d'émission,
Item,Article,
Item Alternative,Alternative à l'Article,
Item Attribute,Attribut de l'Article,
Item Attribute Value,Valeur de l'Attribut de l'Article,
Item Attribute Values,Valeurs de l'Attribut de l'Article,
Item Balance (Simple),Solde de l'article (simple),
Item Barcode,Code barre article,
Item Code,Code de l'Article,
Item Customer Detail,Détail de l'Article Client,
Item Default,Paramètre par défaut de l'article,
Item Defaults,Paramètres par défaut de l'article,
Item Description,Description de l'Article,
Item Details,Détails d'article,
Item Group,Groupe d'Article,
Item Group Defaults,Groupe d'articles par défaut,
Item Group Name,Nom du Groupe d'Article,
Item Groups,Groupes d'articles,
Item Image (if not slideshow),Image de l'Article (si ce n'est diaporama),
Item Locations,Emplacements des articles,
Item Manager,Gestionnaire d'Article,
Item Manufacturer,Fabricant d'Article,
Item Name,Nom de l'article,
Item Naming By,Nomenclature d'Article Par,
Item Price,Prix de l'Article,
Item Price Settings,Paramètres du prix de l'article,
Item Price Stock,Stock et prix de l'article,
Item Prices,Prix des Articles,
Item Quality Inspection Parameter,Paramètre d'Inspection de Qualité de l'Article,
Item Reorder,Réorganiser les Articles,
Item Serial No,No de Série de l'Article,
Item Shortage Report,Rapport de Rupture de Stock d'Article,
Item Supplier,Fournisseur de l'Article,
Item Tax,Taxe sur l'Article,
Item Tax Amount Included in Value,Montant de la taxe incluse dans la valeur,
Item Tax Rate,Prix de la Taxe sur l'Article,
Item Tax Template,Modèle de taxe d'article,
Item Tax Template Detail,Détail du modèle de taxe d'article,
Item To Manufacture,Article à produire,
Item Variant,Variante de l'Article,
Item Variant Attribute,Attribut de Variante de l'Article,
Item Variant Details,Détails de la variante de l'article,
Item Variant Settings,Paramètres de Variante d'Article,
Item Website Specification,Spécification de l'Article sur le Site Web,
Item Weight Details,Détails du poids de l'article,
Item Wise Tax Detail,Détail des Taxes par Article,
Item and Warranty Details,Détails de l'Article et de la Garantie,
Item operation,Opération de l'article,
Item-wise Price List Rate,Prix de la Liste des Prix par Article,
Item-wise Purchase History,Historique d'Achats par Article,
Item-wise Purchase Register,Registre des Achats par Article,
Item-wise Sales History,Historique des Ventes par Article,
Item-wise Sales Register,Registre des Ventes par Article,
Items,Articles,
Items To Be Requested,Articles À Demander,
Items under this warehouse will be suggested,Les articles sous cet entrepôt seront suggérés,
Itemwise Discount,Remise par Article,
Itemwise Recommended Reorder Level,Renouvellement Recommandé par Article,
Job Card,Carte de travail,
Job Card Item,Poste de travail,
Job Card Summary,Résumé de la carte de travail,
Job Card Time Log,Journal de temps de la carte de travail,
Job Title,Titre du poste,
Journal Entry,Écriture de Journal,
Journal Entry Account,Compte d’Écriture de Journal,
Journal Entry Template,Modèle d'entrée de journal,
Journal Entry Template Account,Compte de modèle d'écriture au journal,
Journal Entry Type,Type d'écriture au journal,
Journal Entry for Scrap,Écriture de Journal pour la Mise au Rebut,
Journals,Journaux,
Key,Clé,
Keyboard Shortcuts,Raccourcis clavier,
Label,Étiquette,
Landed Cost Help,Aide Coûts Logistiques,
Landed Cost Item,Coût de l'Article au Débarquement,
Landed Cost Purchase Receipt,Reçu d'Achat du Coût au Débarquement,
Landed Cost Taxes and Charges,Taxes et Frais du Coût au Débarquement,
Landed Cost Voucher,Référence de Coût au Débarquement,
Landed Cost Voucher Amount,Montant de la Référence de Coût au Débarquement,
Landscape,Paysage,
Language,Langue,
Lapsed,Caduc,
Last Carbon Check,Dernière Vérification Carbone,
Last Completion Date,Dernière date d'achèvement,
Last Integration Date,Dernière date d'intégration,
Last Name,Nom de Famille,
Last Purchase Rate,Dernier Prix d'Achat,
Lead,Lead,
Lead Details,Détails du Lead,
Lead Name,Nom du Lead,
Lead Owner,Responsable du Prospect,
Lead Owner Efficiency,Efficacité des Responsables des Leads,
Lead Time,Délai de mise en œuvre,
Lead Time Date,Date du Délai,
Lead Time in days,Délai en Jours,
Lead Type,Type de Lead,
Leave Encashed?,Laisser Encaissé ?,
Leave blank if the Supplier is blocked indefinitely,Laisser vide si le fournisseur est bloqué indéfiniment,
Leave blank to use the standard Delivery Note format,Laissez vide pour utiliser le format de bon de livraison standard,
Left,Parti,
Left Index,Index gauche,
Length (cm),Longueur (cm),
Letter Head,En-Tête,
Letter or Email Body Text,Texte du corps de la lettre ou de l'e-mail,
Letter or Email Closing Text,Texte de clôture de la lettre ou de l'e-mail,
Level,Niveau,
Liability,Passif,
License Details,Détails de la licence,
License Number,Numéro de licence,
License Plate,Plaque d'Immatriculation,
Limited to 12 characters,Limité à 12 caractères,
Line spacing for amount in words,Espacement des lignes pour le montant en lettres,
Link Options,Options du lien,
Link existing Quality Procedure.,Lier la procédure qualité existante.,
Linked Documents,Documents liés,
Linked Invoices,Factures liées,
Linked Location,Lieu lié,
Links,Liens,
List items that form the package.,Liste des articles qui composent le paquet.,
Load All Criteria,Charger tous les critères,
Loan,Prêt,
Loan End Date,Date de fin du prêt,
Loan Period (Days),Période de prêt (jours),
Loan Start Date,Date de début du prêt,
Location Details,Détails de l'emplacement,
Location Name,Nom du lieux,
Lost,Perdu,
Lost Opportunity,Occasion perdue,
Lost Quotation,Devis Perdu,
Lost Reason,Raison de la Perte,
Lost Reason Detail,Motif perdu,
Lost Reasons,Raisons perdues,
Lower Deduction Certificate,Certificat de déduction inférieure,
Loyalty Amount,Montant de fidélité,
Loyalty Point Entry,Entrée de point de fidélité,
Loyalty Point Entry Redemption,Utilisation d'une entrée de point de fidélité,
Loyalty Points,Points de fidélité,
Loyalty Points Redemption,Utilisation des points de fidélité,
Loyalty Program,Programme de fidélité,
Loyalty Program Collection,Collecte du programme de fidélité,
Loyalty Program Help,Aide au programme de fidélité,
Loyalty Program Name,Nom du programme de fidélité,
Loyalty Program Tier,Echelon de programme de fidélité,
Loyalty Program Type,Type de programme de fidélité,
Machine malfunction,Dysfonctionnement de la machine,
Machine operator errors,Erreurs de l'opérateur de la machine,
Maintain Same Rate Throughout the Purchase Cycle,Maintenir les même prix tout au long du cycle d'achat,
Maintain Stock,Maintenir Stock,
Maintenance,Entretien,
Maintenance Date,Date de l'Entretien,
Maintenance Manager Name,Nom du responsable de la maintenance,
Maintenance Required,Maintenance requise,
Maintenance Role,Rôle de maintenance,
Maintenance Schedule,Échéancier d'Entretien,
Maintenance Schedule Detail,Détails de l'Échéancier d'Entretien,
Maintenance Schedule Item,Article de Calendrier d'Entretien,
Maintenance Schedules,Échéanciers d'Entretien,
Maintenance Status,Statut d'Entretien,
Maintenance Task,Tâche de maintenance,
Maintenance Tasks,Tâches de maintenance,
Maintenance Team,Équipe de maintenance,
Maintenance Team Member,Membre de l'équipe de maintenance,
Maintenance Team Members,Membres de l'équipe de maintenance,
Maintenance Team Name,Nom de l'équipe de maintenance,
Maintenance Time,Temps d'Entretien,
Maintenance Type,Type d'Entretien,
Maintenance Visit,Visite d'Entretien,
Maintenance Visit Purpose,Objectif de la Visite d'Entretien,
Major/Optional Subjects,Sujets Principaux / En Option,
Make,Faire,
Make Depreciation Entry,Créer une Écriture d'Amortissement,
Make Difference Entry,Créer l'Écriture par Différence,
Make Payment via Journal Entry,Effectuer un Paiement par une Écriture de Journal,
Make Sales Invoice,Faire des Factures de Vente,
Make Serial No / Batch from Work Order,Générer des numéros de séries / lots depuis les Ordres de Fabrications,
Manage cost of operations,Gérer les coûts d'exploitation,
Mandatory Depends On,Obligatoire dépend de,
Mandatory For Balance Sheet,Obligatoire pour le bilan,
Mandatory For Profit and Loss Account,Compte de résultat obligatoire,
Manual,Manuel,
Manufacture,Production,
Manufacture against Material Request,Production liée à une Demande de Matériel,
Manufactured Qty,Qté Produite,
Manufacturer,Fabricant,
Manufacturer Part Number,Numéro de Pièce du Fabricant,
Manufacturing,Production,
Manufacturing Date,Date de production,
Manufacturing Manager,Responsable de Production,
Manufacturing Section,Section de fabrication,
Manufacturing Settings,Paramètres de Production,
Manufacturing User,Chargé de Production,
Margin,Marge,
Margin Money,Couverture,
Margin Rate or Amount,Taux de Marge ou Montant,
Margin Type,Type de Marge,
Marital Status,État Civil,
Market Segment,Part de Marché,
Married,Marié,
Mask,Masque,
Material Consumption for Manufacture,Consommation de matériaux pour la production,
Material Issue,Sortie de Matériel,
Material Receipt,Réception Matériel,
Material Request,Demande de matériel,
Material Request Date,Date de la Demande de Matériel,
Material Request Detail,Détail de la demande de matériel,
Material Request Item,Article de Demande de Matériel,
Material Request Plan Item,Article du plan de demande de matériel,
Material Request Type,Type de Demande de Matériel,
Material Request used to make this Stock Entry,Demande de Matériel utilisée pour réaliser cette Écriture de Stock,
Material Requested,Matériel demandé,
Material Requests,Les Demandes de Matériel,
Material Requests for which Supplier Quotations are not created,Demandes de Matériel dont les Devis Fournisseur ne sont pas créés,
Material Transfer,Transfert de matériel,
Material Transfer for Manufacture,Transfert de Matériel pour la Production,
Material Transferred,Matériel transféré,
Material Transferred for Manufacture,Matériel Transféré pour la Production,
Material Transferred for Manufacturing,Matériel Transféré pour la Production,
Material Transferred for Subcontract,Matériel transféré pour sous-traitance,
Max Amount,Montant maximum,
Max Amt,Montant Max,
Max Grade,Note Maximale,
Max Qty,Qté Max,
Max Sample Quantity,Quantité maximum d'échantillon,
Max Score,Score Maximal,
Maximum Invoice Amount,Montant Maximal de la Facture,
Maximum Use,Utilisation maximale,
Maximum sample quantity that can be retained,Quantité maximale d'échantillon pouvant être conservée,
Mention if non-standard payable account,Veuillez mentionner s'il s'agit d'un compte créditeur non standard,
Mention if non-standard receivable account applicable,Mentionner si le compte débiteur applicable n'est pas standard,
Message Examples,Exemples de Messages,
Message for Supplier,Message pour le Fournisseur,
Message to show,Message à afficher,
Message will be sent to the users to get their status on the Project,Un message sera envoyé aux utilisateurs pour obtenir leur statut sur le projet,
Messages greater than 160 characters will be split into multiple messages,Message de plus de 160 caractères sera découpé en plusieurs messages,
Middle Name,Deuxième Nom,
Min Amount,Montant minimum,
Min Amt,Montant Min,
Min Grade,Note Minimale,
Min Order Qty,Qté de Commande Min,
Min Qty,Qté Min,
Minimum Invoice Amount,Montant Minimum de Facturation,
Minimum Order Qty,Qté de Commande Minimum,
Minimum Order Quantity,Quantité minimale d'achat,
Minimum Total Spent,Total minimal dépensé,
Minimum quantity should be as per Stock UOM,La quantité minimale doit être conforme à l'UdM du stock,
Mixed Conditions,Conditions mixtes,
Mobile No,N° Mobile,
Mode of Payment,Moyen de paiement,
Mode of Payment Account,Compte du Mode de Paiement,
Model,Modèle,
Modes of Payment,Modes de paiement,
Monitoring Frequency,Fréquence de surveillance,
Month(s) after the end of the invoice month,Mois (s) après la fin du mois de la facture,
Monthly Distribution,Répartition Mensuelle,
Monthly Distribution Percentage,Pourcentage de Répartition Mensuelle,
Monthly Distribution Percentages,Pourcentages de Répartition Mensuelle,
Monthly Rate,Tarif mensuel,
Monthly Sales Target,Objectif de Vente Mensuel,
Months,Mois,
More Information,Informations Complémentaires,
Moving Average,Moyenne Mobile,
Multi Currency,Multi-devise,
Multiple Tier Program,Programme à plusieurs échelons,
Must be Whole Number,Doit être un Nombre Entier,
Mute Email,Email Silencieux,
Name and Employee ID,Nom et ID de l’Employé,
Name of Beneficiary,Nom du bénéficiaire,
Name of the Monthly Distribution,Nom de la Répartition Mensuelle,
Naming Series Prefix,Préfix du masque de numérotation,
Naming Series and Price Defaults,Nom de série et Tarifs,
Natural Gas,Gaz Naturel,
Net Amount,Montant Net,
Net Amount (Company Currency),Montant Net (Devise Société),
Net Hour Rate,Taux Horaire Net,
Net Rate,Prix Net,
Net Rate (Company Currency),Prix Net (Devise Société),
Net Total,Total net,
Net Total (Company Currency),Total Net (Devise Société),
Net Weight,Poids Net,
Net Weight UOM,UdM Poids Net,
New Asset Value,Nouvelle valeur de l'actif,
New BOM,Nouvelle nomenclature,
New Balance In Base Currency,Nouveau solde en devise de base,
New Exchange Rate,Nouveau taux de change,
New Expenses,Nouvelles Charges,
New Income,Nouveaux Revenus,
New Purchase Invoice,Nouvelle facture d'achat,
New Purchase Orders,Nouveaux Bons de Commande,
New Quotations,Nouveaux Devis,
New Sales Invoice,Nouvelle facture de vente,
New Sales Orders,Nouvelles Commandes Client,
New Workplace,Nouveau Lieu de Travail,
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,"De nouvelles factures seront générées selon le calendrier, même si les factures actuelles sont impayées ou en retard",
Next Depreciation Date,Date de l’Amortissement Suivant,
Next Due Date,prochaine date d'échéance,
Next email will be sent on:,Le prochain Email sera envoyé le :,
No of Employees,Nb de salarié(e)s,
No of Shares,Nombre d'actions,
No of Visits,Nb de Visites,
No stock transactions can be created or modified before this date.,Aucune transaction ne peux être créée ou modifié avant cette date.,
No. of Employees,Nb de salarié(e)s,
Non Conformance,Non-conformité,
None,Aucun,
Not Applicable,Non Applicable,
Not Billed,Non Facturé,
Not Delivered,Non Livré,
Not Started,Non Commencé,
Note,Note,
Note: Email will not be sent to disabled users,Remarque : Email ne sera pas envoyé aux utilisateurs désactivés,
Notes,Remarques,
Notice (days),Préavis (jours),
Notify Employee,Notifier l'Employé,
Notify Other,Notifier Autre,
Notify Supplier,Notifier Fournisseur,
Notify Via Email,Avertir par e-mail,
Notify by Email on Creation of Automatic Material Request,Notifier par e-mail lors de la création d'une demande de matériel automatique,
Notify customer and agent via email on the day of the appointment.,Avertissez le client et l'agent par e-mail le jour du rendez-vous.,
Number of Concurrent Appointments,Nombre de rendez-vous simultanés,
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,Nombre de jours après la date de la facture avant d'annuler l'abonnement ou de marquer l'abonnement comme impayé,
